ATENDIMENTO_BAIRRO_NOME;EQUIPAMENTO_URBANO_NOME;FLAG_EQUIPAMENTO_URBANO;FLAG_FLAGRANTE;LOGRADOURO_NOME;NATUREZA1_DEFESA_CIVIL;NATUREZA1_DESCRICAO;SUBCATEGORIA1_DESCRICAO;NATUREZA2_DEFESA_CIVIL;NATUREZA2_DESCRICAO;SUBCATEGORIA2_DESCRICAO;NATUREZA3_DEFESA_CIVIL;NATUREZA3_DESCRICAO;SUBCATEGORIA3_DESCRICAO;NATUREZA4_DEFESA_CIVIL;NATUREZA4_DESCRICAO;SUBCATEGORIA4_DESCRICAO;NATUREZA5_DEFESA_CIVIL;NATUREZA5_DESCRICAO;SUBCATEGORIA5_DESCRICAO;OCORRENCIA_ANO;OCORRENCIA_CODIGO;OCORRENCIA_DATA;OCORRENCIA_DIA_SEMANA;OCORRENCIA_HORA;OCORRENCIA_MES;OPERACAO_DESCRICAO;ORIGEM_CHAMADO_DESCRICAO;REGIONAL_FATO_NOME;SECRETARIA_NOME;SECRETARIA_SIGLA;SERVICO_NOME;SITUACAO_EQUIPE_DESCRICAO;NUMERO_PROTOCOLO_156
Boqueirão;UNIDADE DE SAÚDE WALDEMAR MONASTIER;t;NÃO;;0;Paciente/usuário alterado;;;;;;;;;;;;;;2022;01341/2022;23/12/2022;Sexta;08:19:00;12;;153;Boqueirão;Secretaria Municipal da Saúde;SMS;"";"";
Centro;;f;NÃO;Rua João Negrão;0;Substância Ilícita;Uso de substância ilícita;;;;;;;;;;;;;2022;01342/2022;23/12/2022;Sexta;08:23:00;12;;IMEDIATA;Matriz;;;"";"";
Pilarzinho;;f;NÃO;Rua Margarida de Contogava;0;Vistoria;;;;;;;;;;;;;;2022;01349/2022;23/12/2022;Sexta;09:30:00;12;;IMEDIATA;Boa Vista;;;"";"";
Sítio Cercado;;f;NÃO;Rua José Bassa;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;01343/2022;23/12/2022;Sexta;10:00:00;12;;IMEDIATA;Bairro Novo;;;"";"";
Cidade Industrial;;f;NÃO;Rua Elza Fernandes Palazo;0;Corte Irregular de Árvore;;;;;;;;;;;;;;2022;01345/2022;23/12/2022;Sexta;10:13:00;12;;153;CIC;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;01344/2022;23/12/2022;Sexta;10:19:00;12;;IMEDIATA;Matriz;;;"";"";
Centro;;f;NÃO;Alameda Doutor Muricy;0;Trânsito;FISCALIZACAO;;;;;;;;;;;;;2022;01346/2022;23/12/2022;Sexta;10:20:00;12;;IMEDIATA;Matriz;;;"";"";
Novo Mundo;;f;NÃO;Rua Baldur Magnus Grubba;0;Patrulha Maria da Penha;Atendimento de Medida Protetiva;;;;;;;;;;;;;2022;01352/2022;23/12/2022;Sexta;10:40:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Pinheirinho;;;"";"";
Bacacheri;UNIDADE DE PRONTO ATENDIMENTO BOA VISTA;t;NÃO;Avenida Paraná;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;01351/2022;23/12/2022;Sexta;10:45:00;12;;IMEDIATA;Boa Vista;Secretaria Municipal da Saúde;SMS;"";"";
São Miguel;;f;NÃO;Rua Edmundo Hruschka;0;Trânsito;OBSTRUÇÃO DE PISTA;;;;;;;;;;;;;2022;01350/2022;23/12/2022;Sexta;10:59:00;12;;156;CIC;;;"";"";
Cajuru;;f;NÃO;Rua Raul Vaz;0;Trânsito;;;;;;;;;;;;;;2022;01347/2022;23/12/2022;Sexta;11:00:00;12;;156;Cajuru;;;"";"";
Cidade Industrial;;f;NÃO;Rua Lauro Schereiber;0;Trânsito;;;;;;;;;;;;;;2022;01348/2022;23/12/2022;Sexta;11:00:00;12;;156;CIC;;;"";"";
Novo Mundo;;f;NÃO;Rua Affife Mansur;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;01355/2022;23/12/2022;Sexta;11:10:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Pinheirinho;;;"";"";
Alto Boqueirão;;f;NÃO;Avenida Marechal Floriano Peixoto;0;Ronda;;;;;;;;;;;;;;2022;01353/2022;23/12/2022;Sexta;11:10:00;12;;153;Boqueirão;;;"";"";
Centro;;f;NÃO;Rua XV de Novembro;0;Dano;Desordem;;;;;;;;;;;;;2022;01354/2022;23/12/2022;Sexta;11:20:00;12;;153;Matriz;;;"";"";
Novo Mundo;;f;NÃO;Rua Pastor Juliel Joaquim de Andrade;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;01356/2022;23/12/2022;Sexta;11:40:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Pinheirinho;;;"";"";
Jardim Botânico;;f;NÃO;Jardim Botânico-Evento de Natal.;0;Trânsito;FISCALIZACAO;;;;;;;;;;;;;2022;01358/2022;23/12/2022;Sexta;11:51:00;12;;156;Matriz;;;"";"";
São Francisco;;f;NÃO;Rua Doutor Claudino dos Santos;0;Encaminhamento;Encaminhamento de foragido (MANDADO DE PRISÃO);;;;;;;;;;;;;2022;01357/2022;23/12/2022;Sexta;11:52:00;12;;IMEDIATA;Matriz;;;"";"";
Centro;;f;NÃO;Rua São Francisco;0;Furto;Transeunte;;;;;;;;;;;;;2022;01360/2022;23/12/2022;Sexta;11:58:00;12;;IMEDIATA;Matriz;;;"";"";
Jardim das Américas;;f;NÃO;Rua Ana Berta Roskamp;0;Apoio;Apoio à FAS;;;;;;;;;;;;;2022;01359/2022;23/12/2022;Sexta;12:06:00;12;;153;Cajuru;;;"";"";
Fanny;;f;NÃO;Avenida Santa Bernadethe;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;01364/2022;23/12/2022;Sexta;12:17:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Pinheirinho;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;01368/2022;23/12/2022;Sexta;12:30:00;12;;IMEDIATA;Matriz;;;"";"";
São Braz;;f;NÃO;Rua Francisco Paganelli;0;Trânsito;;;;;;;;;;;;;;2022;01361/2022;23/12/2022;Sexta;12:36:00;12;;156;Santa Felicidade;;;"";"";
Campina do Siqueira;;f;NÃO;Rua Francisco Nadolny;0;Trânsito;;;;;;;;;;;;;;2022;01362/2022;23/12/2022;Sexta;12:38:00;12;;156;Santa Felicidade;;;"";"";
Uberaba;;f;NÃO;Rua José Hauer;0;Trânsito;;;;;;;;;;;;;;2022;01363/2022;23/12/2022;Sexta;12:45:00;12;;156;Cajuru;;;"";"";
Alto Boqueirão;;f;NÃO;Rua São Francisco de Sáles;0;Trânsito;;;;;;;;;;;;;;2022;01365/2022;23/12/2022;Sexta;12:53:00;12;;156;Boqueirão;;;"";"";
Santa Felicidade;;f;NÃO;Avenida Vereador Toaldo Túlio;0;Trânsito;PARADA EM CIMA DE PASSEIO/CALÇADA;;;;;;;;;;;;;2022;01366/2022;23/12/2022;Sexta;12:55:00;12;;156;Santa Felicidade;;;"";"";
Cidade Industrial;;f;NÃO;Rua Doutor Leví Miró Carneiro;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;01370/2022;23/12/2022;Sexta;13:00:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;CIC;;;"";"";
Guaíra;;f;NÃO;Rua Adolfo Bley;0;Apoio;Apoio ao Conselho Tutelar;;;;;;;;;;;;;2022;01367/2022;23/12/2022;Sexta;13:08:00;12;;153;Portão;;;"";"";
Jardim Botânico;;f;NÃO;Jardim Botânico-Evento de Natal.;0;Vistoria;;;;;;;;;;;;;;2022;01377/2022;23/12/2022;Sexta;13:15:00;12;;IMEDIATA;Matriz;;;"";"";
Capão Raso;;f;NÃO;Avenida Winston Churchill;0;Trânsito;REMOÇÃO DE VEICULO;;;;;;;;;;;;;2022;01369/2022;23/12/2022;Sexta;13:30:00;12;;IMEDIATA;Pinheirinho;;;"";"";
Fazendinha;;f;NÃO;Rua Ary Rolim Costa;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;01371/2022;23/12/2022;Sexta;13:44:00;12;;153;Portão;;;"";"";
Guabirotuba;;f;NÃO;Rua Senador Nereu Ramos;0;Trânsito;;;;;;;;;;;;;;2022;01372/2022;23/12/2022;Sexta;13:59:00;12;;156;Cajuru;;;"";"";
Cidade Industrial;UNIDADE DE PRONTO ATENDIMENTO CIC;t;NÃO;;0;Paciente/usuário alterado;;;;;;;;;;;;;;2022;01373/2022;23/12/2022;Sexta;14:12:00;12;;IMEDIATA;CIC;Secretaria Municipal da Saúde;SMS;"";"";
Cabral;;f;NÃO;Avenida Paraná;0;Patrulha Maria da Penha;Atendimento de Medida Protetiva;;;;;;;;;;;;;2022;01374/2022;23/12/2022;Sexta;14:13:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Matriz;;;"";"";
Barreirinha;UNIDADE DE SAÚDE SANTA EFIGÊNIA;t;NÃO;Rua Voltaire;0;Apoio;Apoio à SMS;;;;;;;;;;;;;2022;01375/2022;23/12/2022;Sexta;14:21:00;12;;À VIATURA;Boa Vista;Secretaria Municipal da Saúde;SMS;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Atos obscenos/libidinosos;;;;;;;;;;;;;;2022;01376/2022;23/12/2022;Sexta;14:34:00;12;;IMEDIATA;Matriz;;;"";"";
Sítio Cercado;;f;NÃO;Rua Jussara;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;01379/2022;23/12/2022;Sexta;14:34:00;12;;IMEDIATA;Bairro Novo;;;"";"";
Umbará;;f;NÃO;Rua Airton Elói Maganhotto;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;01383/2022;23/12/2022;Sexta;14:45:00;12;;IMEDIATA;Bairro Novo;;;"";"";
Novo Mundo;;f;NÃO;Rua João Gomes;0;Trânsito;Estacionamento irregular;;;;;;;;;;;;;2022;01378/2022;23/12/2022;Sexta;14:46:00;12;;156;Portão;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;01380/2022;23/12/2022;Sexta;14:52:00;12;;IMEDIATA;Matriz;;;"";"";
Bacacheri;;f;NÃO;Rua Angelo Vercesi;0;Trânsito;Estacionamento irregular;;;;;;;;;;;;;2022;01381/2022;23/12/2022;Sexta;14:53:00;12;;156;Boa Vista;;;"";"";
São Francisco;;f;NÃO;Rua Mateus Leme;0;Trânsito;;;;;;;;;;;;;;2022;01382/2022;23/12/2022;Sexta;15:00:00;12;;156;Matriz;;;"";"";
São Francisco;;f;NÃO;Alameda Augusto Stellfeld;0;Orientação;ORIENTAÇÃO GERAL;;;;;;;;;;;;;2022;01384/2022;23/12/2022;Sexta;15:00:00;12;;IMEDIATA;Matriz;;;"";"";
Cidade Industrial;ARMAZÉM DA FAMÍLIA BARIGUI;t;NÃO;Rua Desembargador Cid Campêlo;0;Invasão;Invasão de equipamento/patrimônio público;;;;;;;;;;;;;2022;01385/2022;23/12/2022;Sexta;15:14:00;12;;G5;CIC;Secretaria Municipal de Segurança Alimentar e Nutricional;SMSAN;"";"";
Capão Raso;;f;NÃO;Rua Delegado Naby Paraná;0;Trânsito;ESTACIONAR EM GUIA REBAIXADA;;;;;;;;;;;;;2022;01386/2022;23/12/2022;Sexta;15:27:00;12;;156;Pinheirinho;;;"";"";
Bigorrilho;;f;NÃO;Rua Coronel Dulcídio;0;Orientação;ORIENTAÇÃO GERAL;;;;;;;;;;;;;2022;01387/2022;23/12/2022;Sexta;15:36:00;12;;IMEDIATA;Matriz;;;"";"";
Capão Raso;MÓDULO DA GUARDA MUNICIPAL RUA DA CIDADANIA PINHEIRINHO;t;NÃO;AV. WINSTON CHURCHILL;0;Apoio;Atendimento a pessoa em situação de vulnerabilidade social;;;;;;;;;;;;;2022;01395/2022;23/12/2022;Sexta;15:38:00;12;;IMEDIATA;Pinheirinho;Secretaria Municipal de Defesa Social e Trânsito;SMDT;"";"";
Centro;;f;NÃO;Praça General Osório;0;Desinteligência;;;;;;;;;;;;;;2022;01388/2022;23/12/2022;Sexta;15:38:00;12;;IMEDIATA;Matriz;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Trânsito;Atropelamento;;;;;;;;;;;;;2022;01389/2022;23/12/2022;Sexta;15:56:00;12;;SETRAN;Matriz;;;"";"";
Bacacheri;;f;NÃO;Rua Hilário Moro;0;Trânsito;;;;;;;;;;;;;;2022;01390/2022;23/12/2022;Sexta;16:04:00;12;;156;Boa Vista;;;"";"";
Centro;;f;NÃO;Rua Monsenhor Celso;0;Substância Ilícita;Uso de substância ilícita;;;;;;;;;;;;;2022;01391/2022;23/12/2022;Sexta;16:14:00;12;;IMEDIATA;Matriz;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;01392/2022;23/12/2022;Sexta;16:20:00;12;;IMEDIATA;Matriz;;;"";"";
Tatuquara;ESCOLA MUNICIPAL PROFESSORA MARIA IENKOT ZEGLIN;t;NÃO;;0;Invasão;Invasão de equipamento/patrimônio público;;;;;;;;;;;;;2022;01394/2022;23/12/2022;Sexta;16:28:00;12;;G5;Tatuquara;Secretaria Municipal da Educação;SME;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Orientação;ORIENTAÇÃO GERAL;;;;;;;;;;;;;2022;01393/2022;23/12/2022;Sexta;16:36:00;12;;IMEDIATA;Matriz;;;"";"";
Boqueirão;;f;NÃO;Avenida Marechal Floriano Peixoto;0;Roubo;Transeunte;;;;;;;;;;;;;2022;01396/2022;23/12/2022;Sexta;16:50:00;12;;À VIATURA;Boqueirão;;;"";"";
Portão;;f;NÃO;Rua Calixto Razolini;0;Trânsito;REMOÇÃO DE VEICULO;;;;;;;;;;;;;2022;01397/2022;23/12/2022;Sexta;17:09:00;12;;IMEDIATA;Portão;;;"";"";
Pinheirinho;;f;NÃO;Rua Lothário Boutin;0;Apoio;Apoio ao cidadão - ORIENTAÇÃO;;;;;;;;;;;;;2022;01403/2022;23/12/2022;Sexta;17:10:00;12;;IMEDIATA;Pinheirinho;;;"";"";
Capão Raso;;f;NÃO;Rua Domingos Gabardo;0;Trânsito;ESTACIONAR EM GUIA REBAIXADA;;;;;;;;;;;;;2022;01398/2022;23/12/2022;Sexta;17:13:00;12;;156;Pinheirinho;;;"";"";
Alto Boqueirão;CENTRO DA JUVENTUDE EUCALIPTOS;t;NÃO;;0;Invasão;Invasão de equipamento/patrimônio público;;;;;;;;;;;;;2022;01399/2022;23/12/2022;Sexta;17:15:00;12;;IMEDIATA;Boqueirão;Secretaria Municipal do Esporte, Lazer e Juventude;SMELJ;"";"";
Boqueirão;;f;NÃO;Rua João Eloy Cardoso;0;Trânsito;Estacionamento irregular;;;;;;;;;;;;;2022;01400/2022;23/12/2022;Sexta;17:27:00;12;;156;Boqueirão;;;"";"";
Centro;;f;NÃO;Praça Tiradentes;0;Desinteligência;;;;;;;;;;;;;;2022;01406/2022;23/12/2022;Sexta;17:50:00;12;;IMEDIATA;Matriz;;;"";"";
Cachoeira;;f;SIM;Rua Irmã Anatólia;0;Agressão física/verbal;Violência doméstica contra mulher;;;;;;;;;;;;;2022;01401/2022;23/12/2022;Sexta;17:51:00;12;;153;Boa Vista;;;"";"";
Capão Raso;;f;SIM;Rua Reinaldo Gusso;0;Trânsito;PARADA EM CIMA DE PASSEIO/CALÇADA;;;;;;;;;;;;;2022;01402/2022;23/12/2022;Sexta;17:57:00;12;;156;Pinheirinho;;;"";"";
Campina do Siqueira;;f;NÃO;Rua Major Heitor Guimarães;0;Trânsito;;;;;;;;;;;;;;2022;01404/2022;23/12/2022;Sexta;18:02:00;12;;156;Santa Felicidade;;;"";"";
Alto Boqueirão;;f;NÃO;Rua São Francisco de Sáles;0;Trânsito;Estacionamento irregular;;;;;;;;;;;;;2022;01405/2022;23/12/2022;Sexta;18:07:00;12;;156;Boqueirão;;;"";"";
Centro;;f;NÃO;Rua Visconde de Nácar;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;01410/2022;23/12/2022;Sexta;18:15:00;12;;IMEDIATA;Matriz;;;"";"";
Santa Quitéria;ABRIGO INSTITUCIONAL POUSADA DE MARIA;t;NÃO;Rua João Batista Collin;0;Apoio;Apoio à FAS;;;;;;;;;;;;;2022;01407/2022;23/12/2022;Sexta;18:26:00;12;;153;Portão;Fundação de Ação Social;FAS;"";"";
Lamenha Pequena;;f;NÃO;Rua Boa Vista da Aparecida;0;Trânsito;;;;;;;;;;;;;;2022;01408/2022;23/12/2022;Sexta;18:33:00;12;;156;Santa Felicidade;;;"";"";
Centro;;f;NÃO;Rua XV de Novembro;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;01414/2022;23/12/2022;Sexta;18:45:00;12;;GM;Matriz;;;"";"";
Mossunguê;;f;NÃO;Rua Monsenhor Ivo Zanlorenzi;0;Trânsito;ESTACIONAR EM GUIA REBAIXADA;;;;;;;;;;;;;2022;01409/2022;23/12/2022;Sexta;18:48:00;12;;153;Santa Felicidade;;;"";"";
Umbará;;f;NÃO;Estrada do Ganchinho;0;Fundada Suspeita (Abordagem);Abordagem a veículo;;;;;;;;;;;;;2022;01411/2022;23/12/2022;Sexta;19:15:00;12;;À VIATURA;Bairro Novo;;;"";"";
Santa Quitéria;;f;NÃO;Rua Professor Fábio de Souza;0;Apoio;Apoio à FAS;;;;;;;;;;;;;2022;01412/2022;23/12/2022;Sexta;19:23:00;12;;153;Portão;;;"";"";
Taboão;;f;NÃO;Rua Oswaldo Maciel;0;Trânsito;Estacionamento irregular;;;;;;;;;;;;;2022;01413/2022;23/12/2022;Sexta;19:33:00;12;;156;Boa Vista;;;"";"";
Pilarzinho;UNIDADE DE SAÚDE PILARZINHO;t;NÃO;Rua Amaury Lange Silverio;0;Escolta;;;;;;;;;;;;;;2022;01415/2022;23/12/2022;Sexta;19:38:00;12;;GM;Boa Vista;Secretaria Municipal da Saúde;SMS;"";"";
Taboão;;f;NÃO;Rua Lory Lunardon;0;Trânsito;ESTACIONAR EM LOCAL/HORA PROIBIDO R-06A;;;;;;;;;;;;;2022;01416/2022;23/12/2022;Sexta;19:47:00;12;;156;Boa Vista;;;"";"";
Uberaba;;f;NÃO;Rua Doutor Euzébio de Oliveira;0;Trânsito;Estacionamento irregular;;;;;;;;;;;;;2022;01417/2022;23/12/2022;Sexta;19:54:00;12;;156;Cajuru;;;"";"";
Santa Cândida;;f;NÃO;Rua Avelino Almeida Cardoso;0;Apoio;Apoio ao SAMU;;;;;;;;;;;;;2022;01420/2022;23/12/2022;Sexta;19:59:00;12;;SAMU;Boa Vista;;;"";"";
Centro;UNIDADE DE INTERESSE DE PRESERVAÇÃO PASSEIO PÚBLICO;t;NÃO;AV. JOÃO GUALBERTO;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;01421/2022;23/12/2022;Sexta;20:00:00;12;;IMEDIATA;Matriz;;;"";"";
Alto Boqueirão;;f;NÃO;Rua Eduardo Pinto da Rocha;0;Ronda;;;;;;;;;;;;;;2022;01418/2022;23/12/2022;Sexta;20:03:00;12;;CCO MURALHA DIGITAL;Boqueirão;;;"";"";
Campo Comprido;;f;NÃO;Rua Íris Antônio Campos;0;Trânsito;ESTACIONAR EM LOCAL/HORA PROIBIDO R-06A;;;;;;;;;;;;;2022;01422/2022;23/12/2022;Sexta;20:13:00;12;;156;Portão;;;"";"";
Pilarzinho;;f;NÃO;Rua Desembargador José Carlos Ribeiro Ribas;0;Trânsito;PARADA EM CIMA DE PASSEIO/CALÇADA;;;;;;;;;;;;;2022;01419/2022;23/12/2022;Sexta;20:14:00;12;;156;Boa Vista;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Dano;Desordem;;;;;;;;;;;;;2022;01423/2022;23/12/2022;Sexta;20:20:00;12;;153;Matriz;;;"";"";
Bigorrilho;;f;NÃO;Avenida Cândido Hartmann;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;01425/2022;23/12/2022;Sexta;20:20:00;12;;À VIATURA;Matriz;;;"";"";
Água Verde;;f;NÃO;Avenida Rep. Argentina;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;01424/2022;23/12/2022;Sexta;20:49:00;12;;À VIATURA;Portão;;;"";"";
Centro;PARQUE PASSEIO PÚBLICO;t;NÃO;;0;Apoio;Apoio ao cidadão - ORIENTAÇÃO;;;;;;;;;;;;;2022;01426/2022;23/12/2022;Sexta;20:50:00;12;;IMEDIATA;Matriz;Secretaria Municipal do Meio Ambiente;SMMA;"";"";
Água Verde;;f;NÃO;Rua Castro;0;Trânsito;Estacionamento irregular;;;;;;;;;;;;;2022;01427/2022;23/12/2022;Sexta;21:07:00;12;;156;Portão;;;"";"";
Santa Felicidade;RUA DA CIDADANIA SANTA FELICIDADE;t;SIM;Rua Da Cidadania Santa Felicidade;0;Agressão física/verbal;Agressão;;;;;;;;;;;;;2022;01430/2022;23/12/2022;Sexta;21:15:00;12;;IMEDIATA;Santa Felicidade;Secretaria do Governo Municipal;SGM;"";"";
Boa Vista;;f;NÃO;Rua Antônio Lago;0;Trânsito;;;;;;;;;;;;;;2022;01428/2022;23/12/2022;Sexta;21:22:00;12;;156;Boa Vista;;;"";"";
Campo Comprido;;f;NÃO;Rua do Grupo Escolar;0;Trânsito;PARADA EM CIMA DE PASSEIO/CALÇADA;;;;;;;;;;;;;2022;01429/2022;23/12/2022;Sexta;21:27:00;12;;156;Portão;;;"";"";
Capão Raso;;f;NÃO;Avenida Winston Churchill;0;Apoio;Apoio ao Conselho Tutelar;;;;;;;;;;;;;2022;01432/2022;23/12/2022;Sexta;22:12:00;12;;FONE;Pinheirinho;;;"";"";
Portão;;f;NÃO;Rua Itacolomi;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;01431/2022;23/12/2022;Sexta;22:13:00;12;;À VIATURA;Portão;;;"";"";
Boqueirão;MÓDULO DA GUARDA MUNICIPAL PARQUE NÁUTICO;t;NÃO;Avenida Marechal Floriano Peixoto;0;Apoio;Apoio ao GM;;;;;;;;;;;;;2022;01433/2022;23/12/2022;Sexta;22:49:00;12;;À VIATURA;Boqueirão;Secretaria Municipal de Defesa Social e Trânsito;SMDT;"";"";
Cidade Industrial;;f;NÃO;Rua São Severino;0;Dano;Desordem;;;;;;;;;;;;;2022;01434/2022;23/12/2022;Sexta;22:58:00;12;;153;CIC;;;"";"";
Água Verde;;f;NÃO;Avenida Rep. Argentina;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;01435/2022;23/12/2022;Sexta;23:10:00;12;;À VIATURA;Portão;;;"";"";
Campo de Santana;;f;SIM;Rua Crescência Bertolde;0;Violação de Medida Protetiva Lei Maria da Penha;;;;;;;;;;;;;;2022;01446/2022;23/12/2022;Sexta;23:30:00;12;;153;Tatuquara;;;"";"";
Sítio Cercado;;f;NÃO;Rua Olívio Domingos Leonardi;0;Agressão física/verbal;Violência doméstica contra mulher;;;;;;;;;;;;;2022;01436/2022;23/12/2022;Sexta;23:39:00;12;;153;Bairro Novo;;;"";"";
Bigorrilho;;f;NÃO;Rua Coronel Dulcídio;0;Orientação;ORIENTAÇÃO GERAL;;;;;;;;;;;;;2022;01437/2022;23/12/2022;Sexta;23:44:00;12;;À VIATURA;Matriz;;;"";"";
Centro;;f;NÃO;Rua Francisco Torres;0;Apoio;Apoio à FAS;;;;;;;;;;;;;2022;01438/2022;24/12/2022;Sábado;00:01:00;12;;À VIATURA;Matriz;;;"";"";
Centro;;f;NÃO;Rua Visconde de Nácar;0;Apoio;Apoio ao GM;;;;;;;;;;;;;2022;01439/2022;24/12/2022;Sábado;01:50:00;12;;À VIATURA;Matriz;;;"";"";
Centro;;f;NÃO;Alameda Doutor Muricy;0;Perturbação do sossego;;;;;;;;;;;;;;2022;01440/2022;24/12/2022;Sábado;01:55:00;12;;IMEDIATA;Matriz;;;"";"";
Pinheirinho;;f;NÃO;Rua Monte Nebo;0;ZELADORIA URBANA;Furto de Cabos de Telefonia;;;;;;;;;;;;;2022;01441/2022;24/12/2022;Sábado;02:28:00;12;;153;Pinheirinho;;;"";"";
Bigorrilho;;f;NÃO;Rua Coronel Dulcídio;0;Perturbação do sossego;;;;;;;;;;;;;;2022;01442/2022;24/12/2022;Sábado;02:42:00;12;;153;Matriz;;;"";"";
Bigorrilho;;f;NÃO;Rua Coronel Dulcídio;0;Perturbação do sossego;;;;;;;;;;;;;;2022;01443/2022;24/12/2022;Sábado;03:47:00;12;;IMEDIATA;Matriz;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio à URBS;;;;;;;;;;;;;2022;01444/2022;24/12/2022;Sábado;05:00:00;12;;153;Matriz;;;"";"";
São Francisco;;f;NÃO;Rua Trajano Reis;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;01445/2022;24/12/2022;Sábado;05:10:00;12;;153;Matriz;;;"";"";
Sítio Cercado;;f;NÃO;Rua Alziro Zarur;0;Apoio;Apoio ao SAMU;;;;;;;;;;;;;2022;01447/2022;24/12/2022;Sábado;06:20:00;12;;SAMU;Bairro Novo;;;"";"";
Tatuquara;;f;NÃO;Rua Maria Aparecida de Silva Anquizes;0;ZELADORIA URBANA;Furto Fiação Semáforos;;;;;;;;;;;;;2022;01448/2022;24/12/2022;Sábado;06:22:00;12;;153;Pinheirinho;;;"";"";
Pinheirinho;;f;NÃO;Rua Helena Carvalho da Silva Corrêa;0;ZELADORIA URBANA;Furto de Cabos de Telefonia;;;;;;;;;;;;;2022;01449/2022;24/12/2022;Sábado;07:00:00;12;;153;Pinheirinho;;;"";"";
Novo Mundo;;f;NÃO;Rua Dognor Cunha;0;Trânsito;ESTACIONAR EM GUIA REBAIXADA;;;;;;;;;;;;;2022;01450/2022;24/12/2022;Sábado;07:47:00;12;;SETRAN;Pinheirinho;;;"";"";
Alto Boqueirão;;f;NÃO;Rua Max Schubert;0;Fundada Suspeita (Abordagem);Abordagem a veículo;;;;;;;;;;;;;2022;01451/2022;24/12/2022;Sábado;08:40:00;12;;IMEDIATA;Boqueirão;;;"";"";
Santa Felicidade;;f;NÃO;Rua Francisco Dallalibera;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;01454/2022;24/12/2022;Sábado;08:50:00;12;;IMEDIATA;Santa Felicidade;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;01452/2022;24/12/2022;Sábado;09:00:00;12;;IMEDIATA;Matriz;;;"";"";
